scientific_name,author,gbif_id,plantnet_id,powo_id,iucn_category,common_names
Elvasia calophyllea,DC.,3696307,1608476,null,LC,
Elvasia quinqueloba,Spruce ex Engl.,3696080,1407176,null,LC,
Emmotum acuminatum,(Benth.) Miers,3597366,1555770,null,LC,
Emmotum fagifolium,Desv.,3597270,1734594,null,LC,
Emmotum glabrum,Benth. ex Miers,3597217,1405753,null,LC,
Emmotum nitens,(Benth.) Miers,7314425,1555776,null,LC,
Emmotum orbiculatum,(Benth.) Miers,3597147,1555777,null,LC,
Endlicheria anomala,(Nees) Mez,7969929,1405764,null,LC,
Endlicheria arenosa,Chanderb.,4176846,1566277,null,LC,
Endlicheria arunciflora,(Meisn.) Mez,4176810,1566279,null,LC,
Endlicheria bracteata,Mez,4176746,1566281,null,LC,
Endlicheria bracteolata,(Meisn.) C.K.Allen,4176724,1401916,null,LC,
Endlicheria chalisea,Chanderbali,4176647,1566285,null,LC,
Endlicheria coriacea,Chanderb.,4176562,1566290,null,EN,
Endlicheria directonervia,C.K.Allen,4176500,1566292,null,LC,
Endlicheria formosa,A.C.Sm.,4176428,1566296,null,LC,
Endlicheria gracilis,Kosterm.,4176329,1401917,null,LC,
Endlicheria krukovii,(A.C.Sm.) Kosterm.,4176111,1566301,null,,
Endlicheria levelii,C.K.Allen,4176091,1726199,null,,
Endlicheria longicaudata,(Ducke) Kosterm.,4176054,1400420,null,,
Endlicheria lorastemon,Chanderb.,4176027,1566303,null,LC,
Endlicheria macrophylla,(Meisn.) Mez,4175988,1566304,null,LC,
Endlicheria metallica,Kosterm.,4175940,1566305,null,LC,
Endlicheria multiflora,(Miq.) Mez,4175910,1401918,null,LC,
Endlicheria paniculata,(Spreng.) J.F.Macbr.,4175860,1566309,null,LC,
Endlicheria pyriformis,(Nees) Mez,7775672,1401920,null,LC,
Endlicheria robusta,(A.C.Sm.) Kosterm.,4175705,1566311,null,,
Endlicheria sericea,Nees,4175646,1405431,null,LC,Sweetwood
Endlicheria sprucei,(Meisn.) Mez,4175627,1566315,null,LC,
Endlicheria szyszylowiczii,Mez,4175606,1400864,null,LC,
Endlicheria verticillata,Mez,4183444,1566319,null,LC,
Endopleura uchi,(Huber) Cuatrec.,5541664,1419181,null,LC,
Entada polyphylla,Benth.,2976278,1402360,null,,
Entada polystachya,(L.) DC.,2976206,1402361,null,LC,Callingcard Vine
Enterolobium barnebianum,Mesquita & M.F.Silva,2961143,1577442,null,LC,
Enterolobium schomburgkii,(Benth.) Benth.,2961163,1402362,null,LC,
Eperua bijuga,Mart. ex Benth.,2943521,1734595,null,,
Eperua duckeana,R.S.Cowan,2943520,1734596,null,LC,
Eperua glabriflora,(Ducke) R.S.Cowan,2943505,1734597,null,LC,
Eperua grandiflora,(Aubl.) Baill.,10830801,1400562,null,LC,
Eperua leucantha,Benth.,2943511,1577455,null,LC,
Eperua purpurea,Benth.,2943531,1577459,null,LC,
Eperua schomburgkiana,Benth.,2943516,1400564,null,LC,
Ephedranthus amazonicus,R.E.Fr.,3156206,1405517,null,LC,
Eriotheca globosa,(Aubl.) A.Robyns,4073732,1403796,null,LC,
Eriotheca longipedicellata,(Ducke) A.Robyns,4073708,1593751,null,VU,
Eriotheca longitubulosa,A.Robyns,4073697,1400232,null,,
Eriotheca surinamensis,(Uittien) A.Robyns,4073558,1407477,null,LC,
Erisma bicolor,Ducke,7288311,1698300,null,LC,
Erisma bracteosum,Ducke,5650961,1698302,null,LC,
Erisma floribundum,Rudge,7288374,1406661,null,LC,
Erisma fuscum,Ducke,5650956,1698306,null,EN,
Erisma gracile,Ducke,5650955,1698307,null,,
Erisma japura,Spruce ex Warm.,5650954,1420842,null,LC,
Erisma splendens,Stafleu,5650920,1698315,null,,
Erisma uncinatum,Warm.,5650915,1403713,null,LC,
Erythrina fusca,Lour.,5349620,1366913,null,LC,Coral-bean; Purple coraltree; Swamp immortelle; Coral tree; Kaffirboom; Cape Kaffirboom; Sand coker; Swamp Imortelle; Ahuijote; Bucago; Bucayo; Gallito de pantano; Lucky beantree
Erythroxylum amazonicum,Peyr.,3694127,1542029,null,LC,
Erythroxylum amplum,Benth.,3694045,1401643,null,,
Erythroxylum campinense,Amaral,3694069,1542063,null,,
Erythroxylum citrifolium,A.St.-Hil.,7284809,1401645,null,LC,
Erythroxylum gracilipes,Peyr.,7284849,1407327,null,LC,
Erythroxylum macrophyllum,Cav.,7870294,1401650,null,LC,
Erythroxylum mucronatum,Benth.,7284878,1401651,null,LC,
Erythroxylum spruceanum,Peyr.,3694238,1542213,null,LC,
Erythroxylum squamatum,Sw.,7284874,1401654,null,LC,
Eschweilera albiflora,(DC.) Miers,3083278,1407036,null,LC,
Eschweilera amazonica,R.Knuth,3083305,1567677,null,LC,
Eschweilera amazoniciformis,S.A.Mori,3083272,1567678,null,LC,
Eschweilera apiculata,(Miers) A.C.Sm.,3083275,1404437,null,LC,
Eschweilera atropetiolata,S.A.Mori,3083207,1407037,null,LC,
Eschweilera bracteosa,(Poepp. ex O.Berg) Miers,3083420,1567687,null,LC,
Eschweilera carinata,S.A.Mori,3083190,1567689,null,VU,
Eschweilera collina,Eyma,3083260,1401956,null,LC,
Eschweilera coriacea,(DC.) S.A.Mori,3083231,1401957,null,LC,
Eschweilera cyathiformis,S.A.Mori,3083350,1567694,null,LC,
Eschweilera decolorans,Sandwith,3083328,1401958,null,LC,
Eschweilera eperuetorum,Sandwith,3083252,1567695,null,LC,
Eschweilera grandiflora,(Aubl.) Sandwith,3083408,1401959,null,,Monkey pot
Eschweilera laevicarpa,S.A.Mori,3083332,1405243,null,LC,
Eschweilera micrantha,(O.Berg) Miers,3083320,1401960,null,LC,
Eschweilera obversa,(O.Berg) Miers,3083334,1567714,null,LC,
Eschweilera ovalifolia,(DC.) Nied.,3083227,1567715,null,LC,
Eschweilera ovata,(Cambess.) Mart. ex Miers,3083384,1567716,null,LC,
Eschweilera parviflora,(Aubl.) Miers,3083298,1401961,null,LC,
Eschweilera parvifolia,Mart. ex DC.,3083262,1404150,null,LC,
Eschweilera pedicellata,(Rich.) S.A.Mori,3083423,1404420,null,LC,
Eschweilera pseudodecolorans,S.A.Mori,3083212,1567723,null,LC,
Eschweilera rankiniae,S.A.Mori,3083337,1567726,null,EN,
Eschweilera rhododendrifolia,(R.Knuth) A.C.Sm.,3083354,1567729,null,VU,
Eschweilera sagotiana,Miers,3083341,1401963,null,LC,
Eschweilera subglandulosa,(Steud. ex O.Berg) Miers,3083307,1401962,null,LC,
Eschweilera tenuifolia,(O.Berg) Miers,3083191,1567738,null,,
Eschweilera tessmannii,R.Knuth,3083383,1567739,null,LC,
Eschweilera truncata,A.C.Sm.,3083360,1567741,null,LC,
Eschweilera wachenheimii,(Benoist) Sandwith,3083225,1405250,null,LC,
Esenbeckia cowanii,Kaastra,5593133,1405159,null,,
Esenbeckia pilocarpoides,Kunth,7269624,1403438,null,LC,Pilosefruit Esenbeckia
Eucalyptus globulus,Labill.,3176787,1356282,null,LC,Tasmanian bluegum; Tasmamian Blue Gum; Eucalyptus; Blue gum; Victorian blue gum; Southern blue gum; <B>Bluegum Eucalyptus<; B>; Bluegum eucalyptus; Feberträd; Gum-topped Stringybark; Tasmanian blue gum; Blue-gum-tree; Southern-blue-gum; Tasmanian-blue-gum; Blue Gum-tree; Eucalypt; Eucalyptus Tree; Yukali; Mountain ash; اکالیپتوس نیلی; నీలగిరి చెట్టు; Victorian Bluegum
Eugenia agathopoda,Diels,5416400,1604235,null,LC,
Eugenia anastomosans,DC.,5417902,1402528,null,LC,
Eugenia biflora,(L.) DC.,5417812,1402529,null,LC,Blackrodwood
Eugenia brownsbergii,Amshoff,5416516,1404799,null,EN,
Eugenia cachoeirensis,O.Berg,5417726,1604334,null,LC,
Eugenia caducibracteata,Mazine,5556941,1604337,null,LC,
Eugenia caducipetala,M.A.D.Souza & Scud.,9633862,1731564,null,,
Eugenia calva,McVaugh,5417346,1604342,null,,
Eugenia campina,Sobral & M.A.D.Souza,10420910,1732411,null,,
Eugenia coffeifolia,DC.,5417497,1402531,null,LC,
Eugenia conduplicata,B.Holst,5416998,1604408,null,,
Eugenia cucullata,Amshoff,5416873,1405911,null,LC,
Eugenia cupulata,Amshoff,5416593,1405912,null,LC,
Eugenia cuspidifolia,DC.,5416264,1604447,null,,
Eugenia dittocrepis,O.Berg,5417951,1406272,null,LC,
Eugenia egensis,DC.,5416834,1404935,null,LC,
Eugenia eurycheila,O.Berg,5417516,1404936,null,,
Eugenia excelsa,O.Berg,5417393,1402532,null,,
Eugenia ferreiraeana,O.Berg,5416922,1604505,null,LC,
Eugenia flavescens,DC.,5416305,1405015,null,LC,
Eugenia florida,DC.,5417919,1402534,null,LC,
Eugenia galbaoensis,Mattos,5416296,1400834,null,LC,
Eugenia gomesiana,O.Berg,5417470,1405916,null,LC,
Eugenia heterochroma,Diels,5417237,1604573,null,LC,
Eugenia illepida,McVaugh,5418180,1604593,null,,
Eugenia inundata,DC.,5417465,1604605,null,LC,
Eugenia joseramosii,M.A.D.Souza & Scud.,9489321,1732082,null,,
Eugenia lambertiana,DC.,5416727,1402535,null,LC,
Eugenia limbosa,O.Berg,5416662,1604663,null,LC,
Eugenia longiracemosa,Kiaersk.,5417537,1604681,null,LC,
Eugenia magna,B.Holst,5416911,1604704,null,LC,
Eugenia moschata,(Aubl.) Nied. ex T.Durand & B.D.Jacks.,5417677,1604759,null,LC,
Eugenia omissa,McVaugh,5417543,1402539,null,LC,
Eugenia pallidopunctata,Mazine,5557131,1604815,null,LC,
Eugenia patrisii,Vahl,5417187,1402540,null,LC,
Eugenia percincta,McVaugh,5416814,1604829,null,DD,
Eugenia protenta,McVaugh,5417290,1604881,null,,
Eugenia pseudopsidium,Jacq.,5416958,1402544,null,LC,Christmas cherry
Eugenia punicifolia,(Kunth) DC.,5418067,1402545,null,LC,
Eugenia quadrijuga,McVaugh,5417397,1604903,null,EN,
Eugenia ramiflora,Desv.,7770168,1402546,null,,
Eugenia roseiflora,McVaugh,5417023,1604938,null,LC,
Eugenia stictopetala,DC.,5417648,1605023,null,LC,
Eugenia stipitata,McVaugh,5417551,1419558,null,LC,Araca-boi; Arazá
Eugenia versicolor,McVaugh,5417243,1605106,null,,
Eugenia wentii,Amshoff,5416326,1605121,null,LC,
Eumachia astrellantha,(Wernham) Delprete & J.H.Kirkbr.,9473413,1723991,null,LC,
Eumachia deinocalyx,(Sandwith) Delprete & J.H.Kirkbr.,9311066,1723994,null,LC,
Eumachia guianensis,(Bremek.) Delprete & J.H.Kirkbr.,9394506,1723995,null,LC,
Euphorbia cotinifolia,L.,3067261,1380521,null,LC,Tropical smokebush; Caribbean copperplant; Caribbean cooper plant; Mexican shrubby spurge; Red spurge; Caribbean copper plant; Smoketree spurge; Spurge; Copper penny
Euterpe catinga,Wallace,5293412,1469540,null,LC,
Euterpe oleracea,Mart.,5293398,1403318,null,,Assai palm; Cabbage palm; Acai; အခါဲအဳ၊ တၞံ; Euterp-palm; Manicola-palm; Pina palm; Acai palm; Mountain cabbage palm; Euterpe palm
Euterpe precatoria,Mart.,5293425,1403859,null,LC,Mountain-cabbage
Euxylophora paraensis,Huber,3834762,1682672,null,EN,Pau amarello
Faramea brevipes,Steyerm.,2898013,1672588,null,,
Faramea capillipes,Müll.Arg.,2898189,1403279,null,LC,
Faramea corymbosa,Aubl.,2898186,1403281,null,LC,
Faramea juruana,K.Krause,2898011,1672653,null,,
Faramea multiflora,A.Rich. ex DC.,8295089,1403286,null,LC,
Faramea occidentalis,(L.) A.Rich.,2898087,1403287,null,,False Coffee
Faramea paniculata,(Aubl.) Benth.,2898202,1672691,null,,
Faramea platyneura,Müll.Arg.,2898199,1672706,null,,
Faramea quinqueflora,Poepp.,2898037,1672712,null,LC,
Faramea sessiliflora,Aubl.,2898166,1403289,null,,
Faramea sessilifolia,(Kunth) DC.,2898141,1403290,null,LC,
Faramea torquata,Müll.Arg.,2898072,1407058,null,LC,
Ferdinandusa chlorantha,(Wedd.) Standl.,2907990,1672753,null,LC,
Ferdinandusa elliptica,(Pohl) Pohl,2908030,1672758,null,,
Ferdinandusa goudotiana,K.Schum.,2908013,1403293,null,LC,
Ferdinandusa guainiae,Spruce ex K.Schum.,2908017,1407160,null,,
Ferdinandusa hirsuta,Standl.,2907997,1672759,null,,
Ferdinandusa paraensis,Ducke,2907988,1403294,null,,
Ferdinandusa rudgeoides,(Benth.) Wedd.,2908021,1672767,null,LC,
Ferdinandusa uaupensis,Spruce ex K.Schum.,2908016,1407132,null,LC,
Ficus albert-smithii,Standl.,5572480,1404457,null,LC,
Ficus amazonica,(Miq.) André,10988019,1726207,null,LC,
Ficus americana,Aubl.,5361926,1405351,null,LC,Jamaican cherry fig; Werckle's rubber tree; West Indian laurel fig
Ficus caballina,Standl.,5571084,1402443,null,LC,
Ficus citrifolia,Mill.,5361938,1402442,null,LC,Ficus; Fig Tree; Rubber Tree; Shortleaf Fig; Strangler Fig; Wild banyantree; Bearded fig tree; Wild banyan tree
Ficus clusiifolia,Schott,10720567,1601806,null,,
Ficus crocata,(Miq.) Mart. ex Miq.,5569828,1601830,null,LC,
Ficus donnell-smithii,Standl.,5572269,1405057,null,LC,
Ficus duckeana,C.C.Berg & J.E.L.Ribeiro,5572184,1601866,null,,
Ficus eximia,Schott,7262758,1405056,null,LC,
Ficus gomelleira,Kunth & C.D.Bouché,5571029,1601917,null,LC,
Ficus guaranitica,Chodat,5570839,1730029,null,,
Ficus hebetifolia,Dugand,5570670,1402437,null,LC,
Ficus insipida,Willd.,6358534,1402449,null,LC,
Ficus krukovii,Standl.,5572614,1402450,null,LC,
Ficus mathewsii,(Miq.) Miq.,5571405,1405055,null,LC,
Ficus maxima,Mill.,5571386,1402452,null,LC,
Ficus microcarpa,L.f.,7467639,1409180,null,LC,Chinese banyan; Indian Laurel; Ficus ginseng; Hill's weeping fig; Indian laurel fig; Malay banyan; Curtain fig; Laurel fig; Small-fruit fig; Glossy-leaf fig; Indian laurel tree; جینسینگ; Ficus; Bonsai Dollar; Bonsai ficus; Malayan Banyan; Fig; Chinese Fig; Green Island Ficus; انجیر پرده‌ ای
Ficus nymphaeifolia,Mill.,5570630,1402453,null,LC,Fig; Lily-pad-leaf Fig
Ficus obtusifolia,Kunth,5361910,1602082,null,LC,Amate; Strangler fig
Ficus pakkensis,Standl.,5570145,1402438,null,VU,
Ficus pallida,Vahl,7363269,1405898,null,LR/lc,
Ficus panurensis,Standl.,5569997,1405060,null,LC,
Ficus paraensis,(Miq.) Miq.,5569960,1402454,null,LC,
Ficus pertusa,L.f.,7944396,1402456,null,LC,
Ficus roraimensis,C.C.Berg,5571288,1404832,null,EN,
Ficus trigona,L.f.,7930239,1402461,null,LC,
Froesiodendron amazonicum,R.E.Fr.,3156841,1455272,null,LC,
Fusaea longifolia,(Aubl.) Saff.,3158137,1401486,null,LC,
Galipea trifoliata,Aubl.,8126158,1403439,null,LC,
Garcinia albuquerquei,(M.E.Berg) Bittrich,8236133,1737325,null,EN,
Garcinia brasiliensis,Mart.,7329866,1418450,null,LC,
Garcinia gardneriana,(Planch. & Triana) Zappi,3714568,1726225,null,LC,Achacha
Garcinia macrophylla,Mart.,7727026,1418454,null,LC,Bacuripari; Bacury-pary
Garcinia madruno,(Kunth) Hammel,3713863,1407085,null,LC,Charichuelo; Rheedia; Lemon Drop Mangosteen; Bumpy lemon
Garcinia mangostana,L.,3189571,1367388,null,DD,Mangosteen; Mangostan; King's-fruit; Purple Mangosteen; Bua Magi; Manggis; Ceylon camboge; Gamboge; Gamboge tree; Mongosteen; Purple Garcinia
Gaulettia amaraliae,(Prance) Sothers & Prance,8838587,1731286,null,,
Gaulettia canomensis,(Mart.) Sothers & Prance,8735243,1723572,null,LC,
Gaulettia elata,(Ducke) Sothers & Prance,9246577,1723571,null,LC,
Gaulettia parillo,(DC.) Sothers & Prance,8975055,1723570,null,LC,
Geissospermum argenteum,Woodson,3616489,1401966,null,LC,
Geissospermum laeve,(Vell.) Miers,8371626,1401972,null,LC,
Geissospermum reticulatum,A.H.Gentry,3616371,1400820,null,LC,
Geissospermum sericeum,Miers,8283057,1460674,null,LC,
Geissospermum urceolatum,A.H.Gentry,3616320,1460675,null,,
Genipa americana,L.,2895593,1403295,null,LC,Genip; Genipap; Marmalade-box; Jagua; Marmalade; Marmelade box; Juniper
Geonoma deversa,(Poit.) Kunth,2734119,1403333,null,LC,
Geonoma maxima,(Poit.) Kunth,2734176,1403349,null,LC,
Geonoma stricta,(Poit.) Kunth,2734102,1403377,null,LC,
Glicophyllum stylopterum,(A.Juss.) R.F.Almeida,11157770,1826559,null,,
Gliricidia sepium,(Jacq.) Kunth,8082978,1748498,null,LC,Quick-stick; Nicaraguan cocoashade; Nicaraguan cocoa shade tree; Mexican lilac
Glycydendron amazonicum,Ducke,3061260,1403762,null,LC,
Goniodiscus elaeospermus,Kuhlm.,5579801,1494300,null,NT,
Gossypium barbadense,L.,3152666,1363950,null,LC,American Pima cotton; Brazilian cotton; Egyptian cotton; Peruvian cotton; Long-staple cotton; Sea Island cotton; Gallini cotton; Kidney cotton; Pima cotton; American-Egyptian cotton; Upland cotton; Creole Cotton; Caribbean cotton; Peruvia Cotton; Cotton; Maui Cotton
Gossypium hirsutum,L.,3152661,1370585,null,VU,American cotton; Cotton; Bourbon cotton; American upland cotton; Upland cotton; Creole Cotton; Marie Galante cotton; Mexican Cotton; Short Staple Cotton; כותנה; કપાસ
Goupia glabra,Aubl.,3760960,1400990,null,LC,Goupie; Kabukalli
Guapira opposita,(Vell.) Reitz,7327320,1608229,null,LC,
Guapira sancarlosiana,Steyerm.,3700687,1608245,null,VU,
Guapira venosa,(Choisy) Lundell,3700547,1608253,null,LC,
Guarea carinata,Ducke,3849565,1402300,null,LC,
Guarea cinnamomea,Harms,3852792,1402301,null,LC,
Guarea convergens,T.D.Penn.,3852745,1600670,null,LC,
Guarea crispa,T.D.Penn.,3852651,1600673,null,EN,
Guarea guidonia,(L.) Sleumer,3190500,1402306,null,LC,Muskwood; Guaraguao; American muskwood
Guarea humaitensis,T.D.Penn.,3851892,1600681,null,LC,
Guarea kunthiana,A.Juss.,3851727,1402307,null,LC,
Guarea macrophylla,Vahl,7271393,1402308,null,LC,
Guarea pubescens,(Rich.) A.Juss.,7846271,1402309,null,LC,
Guarea scabra,A.Juss.,3850229,1405572,null,LC,
Guarea silvatica,C.DC.,3850192,1402310,null,LC,
Guarea trunciflora,C.DC.,3849752,1405884,null,VU,
Guarea velutina,A.Juss.,3849652,1600712,null,LC,
Guatteria blepharophylla,Mart.,3154197,1404878,null,LC,
Guatteria campinensis,(Morawetz & Maas) Erkens & Maas,3648508,1455432,null,DD,
Guatteria citriodora,Ducke,3155788,1406756,null,LC,
Guatteria cryandra,Erkens & Maas,3648449,1455451,null,LC,
Guatteria discolor,R.E.Fr.,3155805,1401504,null,LC,
Guatteria duckeana,R.E.Fr.,3155932,1455460,null,LC,
Guatteria dura,R.E.Fr.,3155793,1455463,null,LC,
Guatteria foliosa,Benth.,3155622,1404881,null,LC,
Guatteria friesiana,(W.A.Rodrigues) Erkens & Maas,3648330,1455479,null,LC,
Guatteria guianensis,(Aubl.) R.E.Fr.,3155818,1401507,null,LC,
Guatteria hirsuta,Ruiz & Pav.,3155823,1455491,null,LC,Laurel
Guatteria hispida,(R.E.Fr.) Erkens & Maas,3648262,1455492,null,EN,
Guatteria insculpta,R.E.Fr.,3155698,1455494,null,LC,
Guatteria inundata,Mart.,3155650,1455496,null,LC,
Guatteria liesneri,D.M.Johnson & N.A.Murray,3158188,1455514,null,LC,
Guatteria longicuspis,R.E.Fr.,3155660,1455515,null,LC,
Guatteria maguirei,R.E.Fr.,3155903,1455525,null,VU,
Guatteria maypurensis,Kunth,3155737,1404884,null,LC,
Guatteria megalophylla,Diels,3155955,1405524,null,LC,
Guatteria meliodora,R.E.Fr.,3155629,1455527,null,VU,
Guatteria procera,R.E.Fr.,3155615,1455569,null,VU,
Guatteria punctata,(Aubl.) R.A.Howard,3155772,1407077,null,LC,
Guatteria ramiflora,(D.R.Simpson) Erkens & Maas,3648893,1455574,null,LC,
Guatteria scandens,Ducke,3155858,1401547,null,LC,
Guatteria schomburgkiana,Mart.,3155905,1401539,null,LC,
Guatteria scytophylla,Diels,3155791,1455590,null,LC,
Guazuma ulmifolia,Lam.,3152195,1378186,null,LC,Bastard-cedar; West Indian-elm; Mutamba; Pigeon Wood; Gunstock
Gustavia augusta,L.,5383804,1401964,null,LC,Gustavia; Stinkwood; Heaven Lotus
Gustavia elliptica,S.A.Mori,5383803,1567770,null,LC,
Gustavia hexapetala,(Aubl.) Sm.,5383835,1401965,null,LC,
Gustavia longifolia,Poepp. ex O.Berg,5383753,1567783,null,,
Gustavia pulchra,Miers,5383827,1567792,null,LC,
Gymnanthemum amygdalinum,(Delile) Sch.Bip.,7966101,1736329,null,,Bitterleaf; Sierra Leone bitterleaf
Hancornia speciosa,Gomes,3169679,1420217,null,LC,Mangabeira
Handroanthus barbatus,(E.Mey.) Mattos,4092539,1476691,null,NT,Trumpet Trees
Handroanthus capitatus,(Bureau & K.Schum.) Mattos,4092487,1476695,null,VU,Arawnig; Trumpet Trees
Handroanthus impetiginosus,(Mart. ex DC.) Mattos,4092242,1423924,null,NT,Pink trumpet-tree; Taheebo; Pau d'arco
Handroanthus incanus,(A.H.Gentry) S.O.Grose,4092212,1476701,null,VU,
Handroanthus serratifolius,(Vahl) S.O.Grose,4092017,1400911,null,EN,Yellow Ipe; Yellow Lapacho; Yellow Poui; Apamata; Gold tree; Yellow boui
Hebepetalum humiriifolium,(Planch.) Benth. & Hook.f. ex B.D.Jacks.,4048925,1830324,null,,
Hebepetalum roraimense,Secco & Manni Silva,4048859,1589135,null,LC,
Heisteria acuminata,(Bonpl.) Engl.,7222047,1715273,null,LC,
Heisteria barbata,Cuatrec.,8255233,1405959,null,LC,
Heisteria densifrons,Engl.,8264629,1402610,null,LC,
Heisteria duckei,Sleumer,7933781,1406637,null,,
Heisteria laxiflora,Engl.,8008847,1608935,null,LC,
Heisteria ovata,Benth.,7739171,1406170,null,LC,
Heisteria scandens,Ducke,7369183,1402611,null,LC,
Heisteria spruceana,Engl.,7944805,1404102,null,LC,
Helicostylis elegans,(J.F.Macbr.) C.C.Berg,3764964,1602312,null,LC,
Helicostylis pedunculata,Benoist,3764879,1402462,null,,
Helicostylis scabra,(J.F.Macbr.) C.C.Berg,3764842,1602314,null,LC,
Helicostylis tomentosa,(Poepp. & Endl.) J.F.Macbr.,3764831,1602315,null,LC,
Helicostylis turbinata,C.C.Berg,3764804,1602317,null,,
Helicteres pentandra,L.,7640523,1403607,null,LC,
Henriettea caudata,"(Gleason) Penneys, Michelang., Judd & Almeda",5938619,1735651,null,LC,
Henriettea horridula,Pilg.,3860903,1598087,null,LC,
Henriettea maroniensis,Sagot,3860807,1402175,null,LC,
Henriettea martiusii,(DC.) Naudin,5834763,1598098,null,LC,
Henriettea ramiflora,(Sw.) DC.,3860671,1402178,null,LC,Ramiflorous Henriettea
Henriquezia nitida,Spruce ex Benth.,2912473,1673978,null,LC,
Henriquezia verticillata,Spruce ex Benth.,2912469,1673979,null,,
Herrania mariae,(Mart.) Goudot,7322902,1726251,null,LC,
Herrania nycterodendron,R.E.Schult.,3668149,1726252,null,LC,
Heteropterys nervosa,A.Juss.,7285027,1402032,null,LC,
Heterostemon mimosoides,Desf.,2943916,1578580,null,LC,
Hevea benthamiana,Müll.Arg.,3071191,1546398,null,LC,Bentham's hevea
Hevea brasiliensis,(Willd. ex A.Juss.) Müll.Arg.,3071171,1390522,null,LC,Para Rubber Tree; Para rubber; Pará Rubber Tree; Rubber Plant; Rubber Tree; Sharinga Tree; Hevea; Natural rubber; Brazilian rubber tree; Rubber
Hevea camporum,Ducke,3071170,1546399,null,LC,
Hevea guianensis,Aubl.,3071199,1401700,null,LC,
Hevea microphylla,Ule,3071188,1546400,null,LC,
Hevea nitida,Mart. ex Müll.Arg.,3071251,1546401,null,LC,
Hevea pauciflora,(Spruce ex Benth.) Müll.Arg.,3071238,1405561,null,LC,
Hevea spruceana,(Benth.) Müll.Arg.,3071158,1546403,null,LC,
Hieronyma alchorneoides,Allemão,3079092,1406465,null,LC,
Himatanthus articulatus,(Vahl) Woodson,3621740,1401981,null,LC,
Himatanthus attenuatus,(Benth.) Woodson,7317399,1460943,null,LC,
Himatanthus phagedaenicus,(Mart.) Woodson,3621462,1400884,null,LC,
Himatanthus revolutus,(Huber) Spina & Kin.-Gouv.,8285094,1723585,null,LC,
Hirtella arenosa,Prance,2985153,1495114,null,,
Hirtella bicornis,Mart. & Zucc.,2985124,1401007,null,LC,
Hirtella burchellii,Britton,2985143,1495120,null,LC,
Hirtella conduplicata,Prance,2985132,1495123,null,CR,
Hirtella duckei,Huber,2985118,1495130,null,LC,
Hirtella eriandra,Benth.,2985174,1495133,null,,
Hirtella fasciculata,Prance,2985117,1495135,null,LC,
Hirtella glabrata,Pilg.,2985191,1495137,null,LC,
Hirtella gracilipes,(Hook.f.) Prance,2985186,1495141,null,,
Hirtella hispidula,Miq.,2985091,1401012,null,LC,
Hirtella mucronata,Prance,2985221,1495161,null,LC,
Hirtella myrmecophila,Pilg.,2985231,1495163,null,LC,
Hirtella obidensis,Ducke,2985126,1401020,null,,
Hirtella physophora,Mart. & Zucc.,2985192,1401022,null,LC,
Hirtella piresii,Prance,2985214,1495172,null,,
Hirtella racemosa,Lam.,2985122,1401026,null,LC,
Hirtella rodriguesii,Prance,2985139,1495177,null,,
Hirtella suffulta,Prance,2985181,1401030,null,,
Hirtella ulei,Pilg.,2985205,1495192,null,LC,
Homalium guianense,(Aubl.) Oken,7792038,1401762,null,LC,
Homalium racemosum,Jacq.,5331157,1404797,null,LC,White Cogwood
Homalolepis cedron,(Planch.) Devecchi & Pirani,9250677,1728514,null,LC,
Hortia coccinea,Spruce ex Engl.,5594699,1682775,null,,
Hortia longifolia,Benth. ex Engl.,5594675,1682776,null,LC,
Hortia superba,Ducke,5594639,1400423,null,VU,
Huberodendron swietenioides,(Gleason) Ducke,4073137,1404849,null,LC,
Humiria balsamifera,Aubl.,7320136,1401862,null,LC,Tauroniro; Tabaniro; Umiri; Bastard bulletwood
Humiriastrum cuspidatum,(Benth.) Cuatrec.,7320171,1554792,null,LC,
Humiriastrum piraparanense,Cuatrec.,3649146,1554800,null,LC,
Hura crepitans,L.,5380015,1376239,null,LC,Sandbox tree; Sand box; Monkey dinnerbell; Sand-box tree; Dynamite Tree; Monkey Dinner Bell; Monkey No-climb; Monkey Pistol; Monkey's Pistol; Monkey’s dinner bell; Poison tree; Possum Tree; Possum Wood; Sand - Box Tree
Hydrochorea corymbosa,(Rich.) Barneby & J.W.Grimes,2977475,1404907,null,LC,Swamp manariballi
Hymenaea courbaril,L.,2950750,1368680,null,LC,Brazilian copal; South American-locust; Amami-gum; West Indian-locust; Locust; Stinkingtoe; Locust tee; Stinking toe tree; Courbaril; Courbril locust; Courbaril plum; West Indian locust tree; Anami gum; Locust tree; Stinking Tree; Courbaril locust tree; Jatoba
Hymenaea intermedia,Ducke,2950734,1578731,null,LC,South American Copal
Hymenaea jeaniana,"R.B.Pinto, Mansano & A.M.G.Azevedo",10773844,1841475,null,,
Hymenaea oblongifolia,Huber,2950738,1405324,null,LC,
Hymenaea parvifolia,Huber,2950771,1578734,null,LC,
Hymenaea reticulata,Ducke,2950770,1578735,null,,
Hymenolobium excelsum,Ducke,2951907,1578744,null,,Para Angelim; Pará angelim
Hymenolobium grazielanum,H.C.Lima,2951892,1734707,null,LC,
Hymenolobium heterocarpum,Ducke,2951895,1400850,null,,
Hymenolobium modestum,Ducke,2951903,1578749,null,,
Hymenolobium nitidum,Benth.,2951904,1405714,null,,
